2020,"['ladrao', 'matando', 'gado', 'regiao', 'avo', 'morra', 'enorme', 'broca', 'butao']"
2020,"['blogdopannunzio', 'gado', 'doença', 'vaca', 'louca', 'pis', 'raivosa', 'demais', 'bem', 'souber', 'nao', 'exposiçao', 'gado', 'brasil', 'todos', 'estao', 'aftosa', 'brucelose', 'febre', 'maculosa', 'broca', 'chifres', 'especial', 'proprio', 'presidente']"
2020,"['eumarcelab', 'kaaarlen', 'ricademarre', 'nao', 'caso', 'broca', 'gado']"
2020,"['icarlatrindade', 'hernanebrocadr', 'broca', 'gado', 'demais']"
2020,"['ferportocrf', 'deixou', 'gado', 'broca', 'nao', 'outro', 'nome', 'pra', 'passou', 'manha', 'inteira', 'defendendo', 'issoridiculo', 'cara', 'prestar', 'papel', 'desse', 'agora', 'unico', 'caminho', 'apagar', 'esconder', 'nao', 'tocar', 'assunto']"
2020,"['juliooczar', 'hksards', 'vai', 'tomar', 'broca', 'gado', 'crl']"
2020,"['matheusedgar', 'gado', 'tbm', 'acho', 'iria', 'acomodar', 'talvez', 'render', 'preço', 'tava', 'vindo', 'comparado', 'pereba', 'mto', 'dando', 'medo', 'pro', 'adversario', 'menos', 'considerarem', 'unica', 'ameaça', 'sport', 'ameaça', 'troncho', 'broca']"
2020,"['crfmarkim', 'broca', 'filho', 'gado', 'acefalo']"
2020,"['gente', 'gado', 'abre', 'broca', 'pra', 'chamar', 'mito', 'doença', 'pessoa', 'forabol卐onarogenocida']"
2020,"['araujonasc', 'coisa', 'gado', 'broca', 'chifre']"
2020,"['broca', 'filho', 'novela', 'mano', 'fina', 'estampa', 'gado', 'igual', 'mulheres', 'fazem', 'bobo']"
2020,"['paulocsarguima', 'moro', 'olha', 'vivi', 'ver', 'pessoal', 'chamar', 'moro', 'comunistas', 'socialistas', 'brasileiro', 'broca', 'heroi', 'gado', 'caçador', 'dem', 'comunista', 'exterminador', 'agora', 'socialista', 'iphone']"
2020,"['gado', 'forma', 'pura', 'intocado', 'broca', 'inteligencia']"
2020,"['hernanebrocadr', 'biaandradeofc', 'broca', 'gado']"
2020,"['hernanebrocadr', 'maior', 'gado', 'broca', 'existente']"
2020,"['carai', 'mandei', 'gado', 'professor', 'neurolinguistica', 'usar', 'area', 'broca', 'pra', 'algo', 'benefico', 'ficou', 'pistolao']"
2021,"['saindo', 'plantao', 'paz', 'deus', 'chega', 'paciente', 'bolsominion', 'camisa', 'tudo', 'gado', 'disgraça', 'desejei', 'engasgasse', 'broca']"
2021,"['concorrendo', 'evento', 'importante', 'bicarbonawards', 'puder', 'votar', 'mim', 'fico', 'feliz', 'pra', 'desconto', 'pack', 'mandar', 'comprovante', 'votaçoes', 'sao', 'nesse', 'perfil', 'categorias', 'concorrentes', 'pau', 'mole', 'segundo', 'gado', 'broca', 'humilhado']"
2021,"['aiexbroca', 'vem', 'gado', 'desse', 'broca', 'menosprezar', 'joao', 'gomes', 'famosinhos', 'flatt', 'gostam', 'menosprezar', 'caras', 'acham', 'cara', 'vai', 'entrar', 'melhor', 'time', 'ano']"
2021,"['crfmwnich', 'naao', 'fiz', 'versao', 'gado', 'epoca', 'geral', 'fazia', 'fake', 'broca']"
2021,"['lxstath', 'naao', 'fiz', 'versao', 'gado', 'epoca', 'geral', 'fazia', 'fake', 'broca']"
2021,"['fala', 'mal', 'daquele', 'broca', 'pros', 'gado', 'vir', 'xingar', 'real', 'fala', 'merda', 'fazer', 'piada', 'cara', 'sofreu', 'traumatismo', 'craniano', 'noçao']"
2021,"['aiexbroca', 'segue', 'mulher', 'volta', 'broca', 'gado']"
2021,"['aiexbroca', 'deixa', 'gado', 'broca']"
2021,"['veramagalhaes', 'rei', 'gado', 'pantanal', 'xica', 'silva', 'mulheres', 'areia', 'vamp', 'fera', 'ferida', 'brasil', 'broca', 'novela', 'boa']"
2021,"['fernanda', 'fodase', 'gado', 'queria', 'dançar', 'broca', 'dançando']"
2021,"['queimei', 'dedo', 'broca', 'falando', 'doi', 'pra', 'carai', 'mae', 'sei', 'ferro', 'marcar', 'gado']"
2021,"['thulio', 'fabrisfernando', 'rafael', 'broca', 'rafinhabastos', 'gado', 'nao', 'reconheço', 'bom', 'governante', 'saiu', 'aprovaçao']"
2021,"['andre', 'sals', 'fabrisfernando', 'rafael', 'broca', 'rafinhabastos', 'gado']"
2021,"['atras', 'cado', 'pulo', 'cerca', 'apartei', 'gado', 'leiteiro', 'lavei', 'plantadeira', 'quero', 'agora', 'broca', 'boa', 'cama']"
2021,"['andrezeeralvr', 'alexcrfla', 'bextrix', 'pode', 'broca', 'gado']"
2021,"['andrehenning', 'gado', 'inflamado', 'voce', 'broca', 'andrehenning']"
2021,"['crfmimix', 'meci', 'gado', 'acho', 'broca', 'retuitou', 'postagem', 'cachorro', 'quente']"
2021,"['tomara', 'tapa', 'macron', 'tomou', 'vire', 'moda', 'bozo', 'tome', 'broca', 'cara', 'naquele', 'cercadinho', 'gado']"
2021,"['faltou', 'erva', 'movimentos', 'sociais', 'falta', 'vigra', 'desgoverno', 'manifestaçoes', 'manipulaçoes', 'economista', 'olha', 'pro', 'guedesbrocha', 'medico', 'olha', 'pro', 'queirogabroca', 'olha', 'pro', 'presida', 'bem', 'morre', 'brochado', 'gado', 'gado', 'capado', 'brochado']"
2021,"['alexcrfla', 'deve', 'gado', 'broca', 'liga', 'galera', 'merda', 'cabeça']"
2021,"['marlon', 'luz', 'qualquer', 'coisa', 'gado', 'broca']"
2021,"['alem', 'gado', 'veio', 'candongas', 'agora', 'veio', 'broca', 'seguido', 'luladrao', 'chamando', 'jumento', 'mto', 'mole']"
2021,"['rei', 'gado', 'broca', 'merrrmo', 'gostava', 'mezenga']"
2022,"['parte', 'rei', 'gado', 'deve', 'ali', 'segundo', 'grande', 'surto', 'broca', 'cafe', 'tao', 'falada', 'novela', 'primeiro', 'surto', 'tratado', 'forma', 'rudimentar', 'incluindo', 'espalhamento', 'vespas', 'anos', 'atraves', 'controle', 'quimico']"
2022,"['andradernegro', 'caralho', 'mulher', 'otaria', 'caralho', 'maluco', 'papo', 'reto', 'imagina', 'ter', 'vergonha', 'torcida', 'tomar', 'coça', 'gado', 'broca']"
2022,"['ademarthiago', 'choquei', 'semeia', 'odio', 'colhe', 'tipo', 'gente', 'ruim', 'gado', 'broca', 'chifresao', 'raivosos']"
2022,"['cileninhasousa', 'gabicorrear', 'felipeneto', 'acorda', 'gado', 'vdd', 'nao', 'empurrada', 'ninguem', 'broca', 'pernas', 'cai', 'sozinha']"
2022,"['rafael', 'broca', 'andrejanonesadv', 'gado', 'caiu', 'fake']"
2022,"['juaoperes', 'kikiskikiii', 'dedeiaelias', 'jairsedespedind', 'rafael', 'broca', 'andrejanonesadv', 'provas', 'gado', 'preguiça', 'pesquisar', 'prefere', 'ficar', 'soltando', 'merda', 'boca', 'vou', 'discutir', 'pedofilo', 'muge', 'sozinho']"
2022,"['rafael', 'broca', 'andrejanonesadv', 'gado', 'inteligencia', 'ltda', 'acreditam', 'montagem', 'imaginem', 'esposas', 'namorados', 'boy', 'nao', 'fazem']"
2022,"['ligfer', 'msantosoriginal', 'cynaramenezes', 'dando', 'block', 'nao', 'sabe', 'passado', 'michelle', 'fazia', 'programa', 'politicos', 'bsb', 'veio', 'broxa', 'resolveu', 'casar', 'prostitut', 'veio', 'broca', 'ainda', 'bate', 'nela', 'gado', 'gosta', 'saber', 'jair', 'agride', 'mulher', 'desde', 'sempre']"
2022,"['taoquei', 'broca', 'cpi', 'petrobras', 'maos', 'lira', 'gado', 'gostam', 'enganados', 'viu']"
2022,"['acervocharts', 'amo', 'ver', 'gado', 'tendo', 'engolir', 'goela', 'baixo', 'poder', 'dessa', 'mulher', 'vao', 'engoli', 'bocha', 'broca', 'pra', 'caralho']"
2022,"['selmafe', 'voce', 'vai', 'arrombar', 'broca', 'centro', 'olho', 'orificio', 'anal', 'gado']"
2022,"['andrejanonesadv', 'mete', 'broca', 'nesse', 'gado', 'candidato']"
2022,"['dhyonnatas', 'delaurentiis', 'alexcrf', 'disse', 'icaro', 'gado', 'mina', 'dava', 'atençao', 'pra', 'broca', 'chamou', 'tonto', 'deu', 'block', 'nada']"
2022,"['thaisarten', 'esquerdalizando', 'felipeneto', 'gado', 'pastar', 'plantio', 'aqui', 'genre', 'faz', 'algo', 'chama', 'broca', 'desmata', 'area', 'roça', 'redor', 'onde', 'vai', 'queimar', 'dia', 'junta', 'pessoas', 'dependendo', 'tamanho', 'broca', 'bota', 'fogo', 'queimam', 'quadrado', 'ali', 'espalhar', 'rapaziada', 'controla']"
2022,"['gadodecider', 'gado', 'bolsoc', 'tava', 'falando', 'capacho', 'broca', 'tava', 'ganhando', 'nesses', 'paises']"
2022,"['alexcrf', 'broca', 'veterinario', 'outras', 'formas', 'marcar', 'gado', 'garanto', 'poucos', 'anos', 'pratica', 'sera', 'proibida', 'nao', 'lei', 'ainda', 'permite', 'certo', 'gosta', 'animal', 'sei', 'fundo', 'sabe', 'errado']"
2022,"['alexcrf', 'ver', 'broca', 'povao', 'perdendo', 'ingressos', 'pra', 'tipos', 'torcedores', 'ainda', 'gado', 'defende']"
2022,"['newbo', 'gustavowl', 'kadu', 'cfc', 'muitohumildee', 'estatistica', 'ciencia', 'metodo', 'gado', 'sabe', 'falar', 'cloroquina', 'broca', 'presidente']"
2022,"['ghellerxo', 'geraldoalckmin', 'burrinho', 'falei', 'roubo', 'bolsonaro', 'garotao', 'nao', 'sabe', 'ler', 'falou', 'broca', 'preocupaçao', 'pinto', 'alem', 'gado', 'burro', 'inseguro', 'quanto', 'sexualidade']"
2022,"['pode', 'vir', 'papa', 'acm', 'neto', 'broca', 'projeto', 'governador', 'primeiro', 'turno', 'anote', 'cobre', 'baiano', 'nao', 'gado', 'pra', 'seguir', 'manada', 'vai', 'doa', 'doer']"
2022,"['iamthereal', 'brocasito', 'gado', 'broca', 'foda', 'pqp', 'cara', 'foda', 'pai', 'fazer']"
2022,"['gado', 'broca', 'tao', 'atacandoo']"
2022,"['rafaelsuz', 'lariarouche', 'gado', 'mulher', 'net', 'bravo', 'broca']"
2022,"['willrssilva', 'murinhovlog', 'luizcamargovlog', 'humm', 'entao', 'voce', 'acha', 'correto', 'financiar', 'dividendos', 'acionistas', 'minoritarios', 'maior', 'acionista', 'povo', 'brasileiro', 'leva', 'broca', 'bebe', 'leite', 'gado', 'voce', 'retardado']"
2022,"['nao', 'trouxe', 'guarda', 'chuva', 'chuva', 'torrencial', 'preciso', 'medir', 'ferragem', 'tamanho', 'broca', 'guarapuava', 'tempo', 'cai', 'muro', 'general', 'carneiro', 'correr', 'pra', 'ressaca', 'encharcado', 'vida', 'gado']"
2017,"['agendinha', 'globorural', 'melhor', 'agendinha', 'role', 'presta', 'exposiçao', 'carambola', 'simposio', 'sobre', 'gado', 'leiteiro']"
2019,"['chuchu', 'alimento', 'teoria', 'nao', 'existe', 'causa', 'vegana', 'absolutamente', 'elitista', 'nunca', 'vai', 'popular', 'frango', 'porco', 'gado', 'pra', 'aprender', 'gostar', 'azeitona', 'sim', 'carambola', 'fruta', 'horrivel', 'devia', 'extinta']"
2020,"['carambola', 'quase', 'fico', 'mentira', 'fico', 'nada', 'bovinos', 'cada', 'vez', 'vao', 'apelar', 'palavroes', 'ofensas', 'defender', 'indefensavel', 'vida', 'gado', 'nao', 'facil', 'nao', 'diaeunaovou']"
2020,"['carol', 'carambola', 'isolamento', 'gado', 'politico', 'essencial', 'manter', 'sanidade', 'mental']"
2020,"['gutogesualdi', 'ernestofaraujo', 'itamaratygovbr', 'facil', 'prever', 'pandemia', 'paises', 'deveriam', 'preparar', 'pra', 'nao', 'acha', 'afinal', 'outras', 'molestias', 'oriundas', 'varias', 'partes', 'globo', 'atingiram', 'humanidade', 'aqui', 'brasil', 'nao', 'podemos', 'exportar', 'gado', 'amapa', 'frutas', 'mosca', 'carambola']"
2021,"['carambola', 'gizellybicalho', 'crush', 'secawards', 'joao', 'pessoa', 'uai', 'gizelly', 'bicalho', 'furacaosentinelas', 'ceilandia', 'olinda', 'recife', 'quarentena', 'baseado', 'maconha', 'caraio', 'miau', 'bastiao', 'jordan', 'livro', 'cuzao', 'corna', 'desemprego', 'galvao', 'cavalo', 'gado', 'yoonmin', 'macaco']"
2021,"['anacomentt', 'certissima', 'coitada', 'bia', 'feita', 'gado', 'chifre', 'tamanho', 'carambola', 'iza', 'levar', 'vassourada', 'sim']"
2021,"['matheusflorian', 'moraes', 'nao', 'gado', 'touro', 'carambola', 'sucesso', 'ter', 'guampa']"
2022,"['ednacalixto', 'carambola', 'entao', 'quer', 'dizer', 'membro', 'ilustre', 'amiguinho', 'ula', 'conhecedor', 'maracutais', 'internamente', 'desqualificado', 'gerir', 'provas', 'senhora', 'nao', 'acredita', 'coisa', 'esfregar', 'cara', 'vai', 'continuar', 'cegueira', 'boa', 'sorte', 'gado']"
2022,"['carol', 'carambola', 'amiga', 'deixei', 'baixo', 'conheço', 'gado']"
2013,"['jacebower', 'entendi', 'vida', 'gado', 'again', 'lovu', 'voce', 'sendo', 'mera', 'mortal', 'nao', 'emoticons']"
2013,"['mae', 'odeia', 'detesta', 'nao', 'suporta', 'odio', 'mortal', 'gosto', 'nao', 'posso', 'dizer', 'vida', 'gado']"
